status_id,status_message,link_name,status_type,status_link,status_published,num_likes,num_comments,num_shares
5281959998_10150819107604999,The Golden State Warriors made 73 wins look almost too easy. Forget that now. Here comes LeBron James.,Comparisons? Golden State Warriors Are Playing a Different Game,link,http://nyti.ms/22vPwr3,2016-05-31 12:25:00,575,71,71
5281959998_10150819084094999,Bomb-sniffing dogs are being asked to identify bombs before they become bombs.,T.S.A. Trains Dogs to Stay One Sniff Ahead of Bomb Makers,link,http://nyti.ms/1spiMU7,2016-05-31 11:25:00,293,18,53
5281959998_10150819085519999,"In 2003, Bethany Hamilton lost her left arm after being attacked by a shark. This Tuesday, she finished 3rd in an elite World Surf League competition.","Bethany Hamilton, Shark-Attack Survivor, Hangs With World’s Best Surfers",link,http://nyti.ms/1TOOExq,2016-05-31 10:55:00,2296,63,199
5281959998_10150819066624999,"For the past few years, the idyllic mood at Strawberry Fields was marred by altercations, vitriolic screaming and performers dueling to sing over one another.","At Strawberry Fields, Feuding Musicians Give Peace a Chance",link,http://nyti.ms/1P0TErB,2016-05-31 10:25:00,243,50,63
5281959998_10150818958979999,The shooting at a T.I. concert last week reignited the debate about violence in hip-hop.,Rap Concert Shooting Renews a Racially Charged Debate on Safety,link,http://nyti.ms/1WuvNIy,2016-05-31 09:55:00,110,94,28
5281959998_10150818940519999,"""I believe that Gawker serves an essential function in a celebrity-obsessed culture,"" Stephen Marche writes in The New York Times Opinion Section.",I Stand With Gawker,link,http://nyti.ms/20R3EK6,2016-05-31 09:25:00,299,85,41
5281959998_10150819038179999,"The Polish government said that it would revive an effort to extradite the filmmaker Roman Polanski, who is wanted in California over a 1977 conviction for having sex with a 13-year-old girl.",Poland Revives Effort to Extradite Roman Polanski,link,http://nyti.ms/1RIPPHl,2016-05-31 08:55:00,363,170,133
5281959998_10150818953464999,"A federal rule on overtime pay threatens the ""Devil Wears Prada"" economy.","For Assistants in Prestige Fields, Overtime Rule May Alter Career Path",link,http://nyti.ms/1Wuuklj,2016-05-31 08:25:00,1167,132,311
5281959998_10150818987174999,"""We think if you are infected at an early age you build up immunity against these viruses or bacteria,"" said an epidemiologist.",Day Care Infections May Mean Fewer Sick Days Later,link,http://nyti.ms/1WuBBlg,2016-05-31 07:55:00,861,131,411
5281959998_10150819007834999,Veronica Lopez was one of the first fatalities due to gun violence this weekend in Chicago. We are at a memorial gathering organized for Veronica outside of North-Grand High School.,Video From The New York Times,video,https://www.facebook.com/nytvideo/videos/1719045561646292/,2016-05-31 07:26:03,143,16,0
5281959998_10150818957394999,"Donald J. Trump relishes airtime, while Hillary Clinton does not. Now, the TV news industry is wondering how to avoid a lopsided view of the election race.",Television Networks Struggle to Provide Equal Airtime in the Era of Trump,link,http://nyti.ms/1WuuZDB,2016-05-31 07:25:00,203,305,59
5281959998_10150818976579999,"The director of the Cincinnati Zoo explained the decision to kill Harambe, the silverback gorilla that was dragging a boy who had fallen into its enclosure.",Zoo’s Killing of Gorilla Holding a Boy Prompts Outrage,link,http://nyti.ms/1WuyU30,2016-05-31 06:55:00,1185,1378,514
5281959998_10150818965589999,"""I beat China all the time,"" Donald J. Trump said last year, citing one Manhattan investment. But documents and interviews tell a very different story of that deal.","Donald Trump Soured on a Deal, and Hong Kong Partners Became Litigants",link,http://nyti.ms/1Wuxp59,2016-05-31 06:25:01,1010,127,331
5281959998_10150818967649999,The homeless in America are getting old.,Old and on the Street: The Graying of America’s Homeless,link,http://nyti.ms/1WuyvOa,2016-05-31 05:55:00,403,86,348
5281959998_10150818961454999,Daily Briefing: Here's what you need to know today.,Your Tuesday Briefing,link,http://nyti.ms/1WuwpOd,2016-05-31 05:30:00,161,35,11
5281959998_10150818947214999,"""Germany’s slide into a popular embrace of authoritarianism in the 1930s offers a frame for understanding how liberal democracies can suddenly turn toward anti-liberalism."" Read on in The New York Times Opinion Section.",Is This the West’s Weimar Moment?,link,http://nyti.ms/20R6grp,2016-05-31 04:55:00,1337,141,666
5281959998_10150818949504999,"A universal basic income has many undesirable features, Eduardo Porter writes.",Why a Universal Basic Income Will Not Solve Poverty,link,http://nyti.ms/1WutzsD,2016-05-31 04:25:00,314,119,114
5281959998_10150818934544999,"Last year, President Obama told his administration to take in at least 10,000 displaced Syrians. So far, only about 2,500 have been admitted.","As U.S. Admits Migrants in a Trickle, Critics Urge Obama to Pick Up the Pace",link,http://nyti.ms/1sYhtvM,2016-05-31 03:57:44,387,105,61
5281959998_10150818944189999,Brazil's anticorruption minister resigned after a secret recording indicated that he had tried to hinder a corruption investigation.,Recording Spurs Anticorruption Minister to Resign in Brazil,link,http://nyti.ms/20R3x1e,2016-05-31 03:27:35,249,34,84
5281959998_10150818935294999,Deep spending cuts will not heal Puerto Rico. Read on in The New York Times Opinion Section.,What May Be Puerto Rico’s Best Hope,link,http://nyti.ms/20R2K0c,2016-05-31 02:51:45,246,37,145
5281959998_10150818716864999,"On the streets of Beijing, a class war between private cars and electric bikes.","Beijing’s Electric Bikes, the Wheels of E-Commerce, Face Traffic Backlash",link,http://nyti.ms/24hexpc,2016-05-31 02:25:00,150,18,27
5281959998_10150817163004999,"""The concern I have is this: This will not stop repeating,"" Dr. Sadou Diallo said. ""It is endemic here now, like malaria. We must be ready at every moment.""",He Survived Ebola. Now He’s Fighting to Keep It From Spreading.,link,http://nyti.ms/1TJPWXl,2016-05-31 00:25:00,323,10,42
5281959998_10150818734994999,Salamanders may serve as an early warning system for environmental problems.,"How, and Why, to Hunt the Red-Spotted Newt",link,http://nyti.ms/1NZJb4D,2016-05-30 23:25:00,190,20,66
5281959998_10150818880269999,The Golden State Warriors extended their dream season.,Warriors Edge Thunder to Extend Dream Season to N.B.A. Finals,link,http://nyti.ms/1Y0kpUh,2016-05-30 22:32:05,2222,76,136
5281959998_10150817248804999,The first summery trend is here.,Bill Cunningham | Bare Shoulder,link,http://nyti.ms/1NSPVRK,2016-05-30 22:25:00,287,65,41
5281959998_10150818866529999,"If Michelin gave stars for unintentionally brilliant dish names, an eatery in Pingyao, China, might be the world’s top restaurant.",On Offer in China: ‘Fried Swarm’ and Other Tasty Translations,link,http://nyti.ms/1Vrrgpa,2016-05-30 21:55:00,162,32,45
5281959998_10150818758154999,"5 years after the uprisings, some writers are using science fiction to describe grim current political realities while others are taking on controversial subjects like sexuality and atheism.",Middle Eastern Writers Find Refuge in the Dystopian Novel,link,http://nyti.ms/1XZZNLO,2016-05-30 21:25:00,363,20,118
5281959998_10150818736209999,How a Beverly Hills lawyer who has specialized in protecting stars from having their rights infringed upon by retailers and marketers ended up in the middle of the free speech fight.,Gawker Case Calls Attention to a Go-To Hollywood Lawyer,link,http://nyti.ms/1NZL3dJ,2016-05-30 20:25:00,107,15,15
5281959998_10150818836784999,Here's what NYT Watching recommends this week.,"What You Should Watch This Week: ‘Roots,’ ‘Peaky Blinders’ and ‘Marty and Maya’",link,http://nyti.ms/25x5kzf,2016-05-30 19:55:58,301,31,28
5281959998_10150818760549999,"According to a Chadian truth commission, Hissène Habré's government killed more than 40,000 people who were believed to be enemies of the state, or who had merely come under suspicion.","Hissène Habré, Ex-President of Chad, Convicted of War Crimes",link,http://nyti.ms/1snU7Pz,2016-05-30 19:25:00,368,32,60
5281959998_10150818745219999,"Simon Cowell helped turn American Idol into a network TV phenomenon. But in his final years on the show, he was just bored.",Simon Cowell on Joining ‘America’s Got Talent’,link,http://nyti.ms/25wIuYi,2016-05-30 18:15:00,425,73,37
5281959998_10150818237494999,"In wrestling, scripted stories bleed freely into real events. The way Beyoncé teased at marital problems in ""Lemonade"" — writing lyrics people were happy to interpret as literal accusations of JAY Z's unfaithfulness — is wrestling.",Is Everything Wrestling?,link,http://nyti.ms/1TP1PeQ,2016-05-30 17:55:00,969,148,428
5281959998_10150818781819999,"Since Friday night, the Times has been on the streets of Chicago covering the city’s struggle with violence. As the weekend comes to a close, we’re talking with the Chicago bureau chief Monica Davey and deputy national editor Marc Lacey about their reporting.",Video From The New York Times,video,https://www.facebook.com/nytvideo/videos/1718838851666963/,2016-05-30 17:15:26,261,23,0
5281959998_10150818747504999,Mars will give Earth its tightest hug in 11 years tonight.,A Close Encounter for Earth and Mars,link,http://nyti.ms/1X9gR36,2016-05-30 16:55:00,1858,103,1032
5281959998_10150818717394999,Because there's always room for dessert.,Lemon Pudding Cake Recipe,link,http://nyti.ms/22uqQ2j,2016-05-30 16:25:00,778,46,430
5281959998_10150818729399999,"""Everything in my life went to hell thanks to the trolls.""",Effort to Expose Russia’s ‘Troll Army’ Draws Vicious Retaliation,link,http://nyti.ms/1TTbwdo,2016-05-30 15:55:00,513,63,221
5281959998_10150818721359999,"For almost 12 years, they held a round-the-clock vigil to protest the Archdiocese of Boston’s decision to close their church. On Sunday, they held their last service, but not without a final act of defiance.",Finally Saying Farewell,video,https://www.facebook.com/nytimes/videos/10150818721359999/,2016-05-30 15:25:00,348,56,109
5281959998_10150818714859999,Gawker's legal battles don't end with Hulk Hogan. Here's what else the company is facing.,"In Gawker’s Legal Battles, a Focus on Defamation",link,http://nyti.ms/24hdqWF,2016-05-30 14:55:00,143,22,22
5281959998_10150818711914999,"Christian Jacobs at his father’s gravestone in Arlington National Cemetery in Virginia on Monday. 
Photo: Carolyn Kaster/Associated Press",Timeline Photos,photo,https://www.facebook.com/nytimes/photos/a.283559809998.33779.5281959998/10150818711914999/?type=3,2016-05-30 14:25:00,7224,137,708
5281959998_10150818710659999,Even the occasional bloody feud won't stop Mister Softee from trying to retake the heart of NYC.,"A King of Ice Cream, a Renegade Upstart and a Simmering Turf War",link,http://nyti.ms/1sHlCU9,2016-05-30 13:56:00,456,67,147
5281959998_10150818676104999,"Blending elements of Bernie Sanders and Hillary Clinton, Jerry Brown has become an enduringly popular and successful California governor.","Success of Jerry Brown, and California, Offers Lesson to National Democrats",link,http://nyti.ms/24h4yAt,2016-05-30 13:25:00,1498,129,170
5281959998_10150818641694999,She's credited as the eagle-eye decoder who identified a message that led to the sinking of Germany's mightiest warship.,"Jane Fawcett, British Decoder Who Helped Doom the Bismarck, Dies at 95",link,http://nyti.ms/1X8G2D4,2016-05-30 12:55:00,3178,76,1687
5281959998_10150818675464999,"We are in Chicago’s Englewood neighborhood talking with residents about their experiences living in one of the city’s roughest neighborhoods.

This weekend, the Times is on the streets of Chicago covering the city’s struggle with violence. You can find all of our live coverage on Video from the New York Times.  Warning: This video may contain profanity",Video From The New York Times,video,https://www.facebook.com/nytvideo/videos/1718771918340323/,2016-05-30 12:25:36,652,64,0
5281959998_10150818593369999,"""Veterans like me should still earn a college degree. Waving away a significant fraction of a college education through elective credits in 'military studies' sells us short and plays into false stereotypes of veterans as unintelligent and narrow-focused."" Read on in The New York Times Opinion Section","Veterans Deserve a Chance in College, Not a Free Pass",link,http://nyti.ms/1XZDru2,2016-05-30 12:25:00,654,56,68
5281959998_10150818618709999,"This may be the most breezily entertaining ""Silicon Valley"" episode of the season.",‘Silicon Valley’ Recap: Spaces vs. Tabs,link,http://nyti.ms/22uddzY,2016-05-30 12:15:00,342,24,29
5281959998_10150818621584999,"The real twin pillars of “Game of Thrones” are awful fathers and terrible dinner parties. Who do you think has been the most reprehensible father on this show? (As always, spoilers ahead.)",‘Game of Thrones’ Recap: A Dragon Queen on the Campaign Trail,link,http://nyti.ms/1WtPdNB,2016-05-30 11:45:00,587,77,45
5281959998_10150818637574999,Perfect for a hot day.,Chinese Smashed Cucumbers With Sesame Oil and Garlic Recipe,link,http://nyti.ms/1LmTw8j,2016-05-30 11:25:00,3234,272,1213
5281959998_10150818607894999,One of the exhibits was 2 stuffed animals on a blanket. They thought they could do better.,Is It Art? Eyeglasses on Museum Floor Began as Teenagers’ Prank,link,http://nyti.ms/1Z8sAfu,2016-05-30 10:55:00,3846,537,1098
5281959998_10150818605124999,"“I try to achieve as much consensus as I can,” Chief Justice John Roberts said.",Rulings and Remarks Tell Divided Story of an 8-Member Supreme Court,link,http://nyti.ms/1PciLwU,2016-05-30 10:25:00,136,31,35
5281959998_10150818599249999,"""Eventually, however, it all becomes a simple, concrete matter of delegate counts,"" writes Paul Krugman in The New York Times Opinion Section.",Feel the Math,link,http://nyti.ms/1X8rzXv,2016-05-30 09:48:58,2674,444,402
5281959998_10150818583714999,"In the 4 regions likely to decide the presidency, Donald J. Trump faces daunting obstacles.",Can Donald Trump Win? These Battleground Regions Will Decide,link,http://nyti.ms/1smSbHc,2016-05-30 09:25:00,211,75,46
5281959998_10150817008579999,And everything else you ever wanted to know about grilling: http://nyti.ms/1RqIaNt,Grilled Corn with Chile Butter Recipe,link,http://cooking.nytimes.com/recipes/1018130-grilled-corn-with-chile-butter?smid=fb-nytimes&smtyp=cur,2016-05-30 08:55:01,445,40,164
5281959998_10150818195064999,"""My brain filled with dopamine. My phone buzzed and blinked. I was experiencing a mythologized modern experience: going viral.""

Read on in The New York Times Opinion Section.",My Adventures in Going Viral,link,http://nyti.ms/1TOLZ3D,2016-05-30 07:55:00,499,23,53
5281959998_10150815835274999,"It's ""one of the most chilling ghost stories ever, largely because it is so deliciously elusive,"" says Gillian Flynn, author of ""Gone Girl.""",Gillian Flynn on Emma Thompson Reading ‘The Turn of the Screw’,link,http://nyti.ms/1sQ5dxB,2016-05-30 06:55:01,656,37,115
5281959998_10150818141769999,The next phase in home staging: instant furniture from a box.,Pop-Up Home Staging,link,http://nyti.ms/1U9yite,2016-05-30 04:55:00,319,53,67
5281959998_10150818202364999,"In Senegal, where horse and cart are still a fixture on unpaved roads, children compete in robotics as part of one man's mission to build a better future for his native country.",A Mission to Bring STEM Skills to Children in West Africa,link,http://nyti.ms/1TOOTFB,2016-05-30 00:55:00,641,28,108
5281959998_10150818163659999,An eagle's reward for a successful interception is a piece of meat.,Dutch Firm Trains Eagles to Take Down High-Tech Prey: Drones,link,http://nyti.ms/1sjYvz5,2016-05-29 23:55:00,9018,285,2765
5281959998_10150818456889999,The Oval Office dwellers of “VEEP” work in profanity the way other artists might work in oils or clay.,‘Veep’ Recap: The Affront,link,http://nyti.ms/1TQ7C3N,2016-05-29 22:55:50,365,27,22
5281959998_10150817013059999,"You'll be grilling this all summer.

The New York Times Food's secrets to great grilling are here: http://nyti.ms/1RqIaNt",Grilled Broccoli Recipe,link,http://cooking.nytimes.com/recipes/1017454-grilled-broccoli?smid=fb-nytimes&smtyp=cur,2016-05-29 21:55:00,643,69,361
5281959998_10150818200539999,"""I am still not sure what hits me the hardest, Father's Day, his birthday or the anniversary of his death. At least Memorial Day brings pride with the pain.""","We Lost Our Soldier, but We're Still a Family",link,http://nyti.ms/1U3wh1W,2016-05-29 21:55:00,954,23,211
5281959998_10150818276319999,Libertarians won't vote for Donald J. Trump. Or Hillary Clinton. They back a third choice.,At the Libertarian Convention,video,https://www.facebook.com/nytimes/videos/10150818276319999/,2016-05-29 20:55:01,1511,400,377
5281959998_10150817741144999,"""Roots"" revolutionized how we talk about race. Can the remake do it again?

Read more from The New York Times Opinion Section.",Why America Forgot About ‘Roots’,link,http://nyti.ms/1TNYON4,2016-05-29 19:55:00,978,242,328
5281959998_10150818265869999,He wants to build a 16-foot sculpture of a human body with a noose in the place of its head. New York City officials said no.,A ‘Problematic’ Sculpture Is Silenced by New York Parks Officials,link,http://nyti.ms/20Mib9M,2016-05-29 18:55:00,161,47,52
5281959998_10150818271179999,"The bleaching is the most extreme scientists have recorded. ""The mortality rates are off the scale.""","Bleaching May Have Killed Half the Coral on the Northern Great Barrier Reef, Scientists Say",link,http://nyti.ms/1TPdQkd,2016-05-29 17:55:00,437,55,383
5281959998_10150818286934999,"Seen the Alicia Keys video ""In Common""? Her choreographer tells us about the dancing.","For an Alicia Keys Video, Choreographing Spontaneity",link,http://nyti.ms/1skKwJu,2016-05-29 17:25:00,211,13,28
5281959998_10150818303874999,"Frank Modell, a classically trained artist, contributed more than 1,400 cartoons to The New Yorker — customarily, he said, ""of angry men and sexy women and dogs.""","Frank Modell, Longtime New Yorker Cartoonist, Dies at 98",link,http://nyti.ms/1skQeei,2016-05-29 16:55:00,530,25,149
5281959998_10150818296654999,"Videos show the gorilla dragging the 4-year-old boy, who was later rescued, and a woman can be heard calling out: ""Mommy loves you! I'm right here!""",Gorilla Killed After Child Enters Enclosure at Cincinnati Zoo,link,http://nyti.ms/1skOzFJ,2016-05-29 16:15:19,2082,3088,2653
5281959998_10150818256844999,"She tried to overcome an addiction to opioids with Suboxone, which is supposed to help people wean themselves off drugs. Instead, she found herself addicted to Suboxone.

Read on in The New York Times Opinion Section.",Addicted to a Treatment for Addiction,link,http://nyti.ms/1skzSCw,2016-05-29 15:55:00,526,145,412
5281959998_10150818280289999,"President John F. Kennedy, born on this day in 1917.

Photo: George Tames/The New York Times",The New York Times Store,photo,https://www.facebook.com/NYTimesStore/photos/a.10150379205590917.402928.109589085916/10154114332515917/?type=3,2016-05-29 15:35:57,5459,168,2
5281959998_10150818184794999,"""Maya & Marty"" has sketches, celebrity guests, music ... perhaps this cute, furry llama. Unlike ""Saturday Night Live,"" ""isn't the place to get a take on the news.""",Maya Rudolph and Martin Short Schmooze About Their New Variety Show,link,http://nyti.ms/1TOIhHt,2016-05-29 15:25:00,873,52,96
5281959998_10150818235714999,The annual hajj pilgrimage is one of the pillars of Islam.,Iran Bars Pilgrims From Traveling to Mecca for Hajj,link,http://nyti.ms/1TP0MLW,2016-05-29 14:55:00,412,132,150
5281959998_10150818258644999,The rookie Alexander Rossi won the 100th edition of the storied race in front of a near-record crowd at the Indianapolis Motor Speedway.,Alexander Rossi Wins the 100th Indianapolis 500,link,http://nyti.ms/1skAiZG,2016-05-29 14:36:44,473,29,145
5281959998_10150818166004999,"""Instead of 'Snakes on a Plane,' it'd be snakes on an island.""",Island Rattlesnake Colony Gives Small-Town Massachusetts Jitters,link,http://nyti.ms/1sjZD5S,2016-05-29 13:25:00,142,43,44
5281959998_10150818218119999,"The remake of ""Roots"" is ""every bit as worthy of attention and conversation. But it is also landing, inevitably, in a very different time.""",Review: ‘Roots’ for a Black Lives Matter Era,link,http://nyti.ms/1TOT7Nz,2016-05-29 12:55:00,512,74,123
5281959998_10150818205264999,"Allison McGowan lives in and sells real estate in one of Chicago's most violent neighborhoods, Austin. We’re walking through the community, talking about her experiences in an area plagued by gun violence.

This weekend, The Times is on the streets of Chicago, covering the city’s struggle with violence. You can find all of our live coverage on Video From The New York Times.",Video From The New York Times,video,https://www.facebook.com/nytvideo/videos/1718468941703954/,2016-05-29 12:13:53,438,44,0
5281959998_10150817020994999,"It's a big holiday weekend. You know what to do.

The New York Times Food's absolute easiest recipes for kicking off summer: http://nyti.ms/1TNcckr",Your Memorial Day Grilling Checklist,link,http://www.nytimes.com/interactive/2016/05/26/dining/memorial-day-grilling.html?smid=fb-nytimes&smtyp=cur,2016-05-29 11:55:00,145,23,21
5281959998_10150818158264999,"A 16-year-old told authorities that she had been attacked by over 30 men. Graphic images of the unconscious, naked teenager were posted on Twitter, and several men joked online about the incident.",First Arrest Made in Gang Rape Case in Brazil,link,http://nyti.ms/1sjVX4f,2016-05-29 11:25:01,5252,417,1244
5281959998_10150817058494999,Have you voted for a far-right party? Please click on the link and tell us what experiences motivated your choice.,Have You Voted for a Far-Right Party in Europe? Share Your Thoughts,link,http://nyti.ms/1U8RaLL,2016-05-29 11:15:01,26,17,6
5281959998_10150818147104999,"""Scorn for conservative closed-mindedness confirmed my view that we on the left can be pretty closed-minded ourselves,"" writes Nicholas Kristof in The New York Times Opinion Section.",The Liberal Blind Spot,link,http://nyti.ms/1TNYVKl,2016-05-29 10:55:00,4320,346,1582
5281959998_10150818145939999,The best chocolate cake ever. (via The New York Times Food),Chocolate Dump-It Cake Recipe,link,http://nyti.ms/1TNYPCl,2016-05-29 10:25:00,2658,224,1839
5281959998_10150818138599999,"At war, they develop ""superman noticing skills."" Switching them off at home is a struggle.",Those With Multiple Tours of War Overseas Struggle at Home,link,http://nyti.ms/1TNVcfM,2016-05-29 09:55:00,664,59,204
5281959998_10150818136984999,Overcrowded classes. Fewer courses. Leaking ceilings. Financial troubles throughout the CUNY (The City University of New York) system are representative of a funding crisis that has been building at public universities across the U.S.,"Dreams Stall as CUNY, New York City’s Engine of Mobility, Sputters",link,http://nyti.ms/1TNTXxc,2016-05-29 09:25:00,779,112,452
5281959998_10150817713439999,"When he has Sundays off from ""Hamilton: An American Musical,"" Daveed Diggs is ""all about brunch.""",How Daveed Diggs of ‘Hamilton’ Spends His Sundays,link,http://nyti.ms/1si5A3g,2016-05-29 08:55:00,1366,119,179
5281959998_10150818130269999,"Throughout the weekend, The Times has been covering Chicago’s struggle with street violence. After two days, we are checking in with John Eligon, a correspondent on the Times’s national desk, about the weekend so far.

You can find all of our live coverage this weekend on Video From The New York Times. For updates on this project, sign up here: http://nyti.ms/1Ugrflh",Video From The New York Times,video,https://www.facebook.com/nytvideo/videos/1718413218376193/,2016-05-29 08:51:29,294,27,0
5281959998_10150817810604999,"Get your summer reading list started, with suggestions from the critics and editors of The New York Times Books.",12 New Books We’re Reading This Summer (and 6 Not So New),link,http://nyti.ms/1Vm1IcO,2016-05-29 08:25:00,73,7,54
5281959998_10150817105759999,"In New York, an iPhone 6 costs 24 hours. In Nairobi, it costs 218 hours.",How Many Hours Does an iPhone Cost?,link,http://nyti.ms/1sCst1c,2016-05-29 07:55:00,572,84,164
5281959998_10150816999704999,"A picnic staple, done right. (via The New York Times Food)",Lemon Potato Salad With Mint Recipe,link,http://cooking.nytimes.com/recipes/1017405-lemon-potato-salad-with-mint?smid=fb-nytimes&smtyp=cur,2016-05-29 06:55:00,755,39,330
5281959998_10150817217519999,"Carrying a canvas bag with the handwritten message “Against Nazis,” she roams the city in search of banned Nazi symbols, anti-immigrant catchphrases and political stickers.",How One Berliner Battles Hate: With Conscience and a Sharp Scraper,link,http://nyti.ms/1P4zkuy,2016-05-29 04:55:00,2091,57,294
5281959998_10150817826854999,"""It is an illusion to think that, by waiting in line, we are buying complete safety.""",Waiting in Line for the Illusion of Security,link,http://nyti.ms/1U3JJD8,2016-05-29 02:55:00,1573,99,511
5281959998_10150817746019999,Some of Spain's wine producers are feeling an economic hangover.,Spain’s Wine Industry Is Hiccuping From Its Excesses,link,http://nyti.ms/1UkJ7LQ,2016-05-29 00:55:00,217,26,52
5281959998_10150817165384999,"""There’s nothing that reinforces a bad choice like doing it in the company of another.""",Letter of Recommendation: BFF Tattoos,link,http://nyti.ms/1TJQsou,2016-05-28 23:55:00,884,412,195
5281959998_10150817991244999,Game 7. Monday.,"Warriors Edge Thunder, Forcing Game 7",link,http://nyti.ms/1sj0PGz,2016-05-28 22:47:41,2597,84,176
5281959998_10150817983784999,"“I could tell you stories. Well, I can’t tell you, they’re classified.” —Stan, the Chatty Cathy of the F.B.I.","‘The Americans’ Season 4, Episode 11 Recap: A Shock Ending",link,http://nyti.ms/1sRVWow,2016-05-28 22:40:00,202,13,16
5281959998_10150817717939999,Her son decorated their shop with World War II dioramas. And she would guide him with her memories of France during the war.,Wartime Memories in Miniature,link,http://nyti.ms/25syqQd,2016-05-28 22:25:00,301,14,51
5281959998_10150817981064999,"It’s almost as if ""Outlander"" is breathing a sigh of relief in returning its characters and focus to Scotland.",‘Outlander’ Recap: Homecoming,link,http://nyti.ms/27XiqEs,2016-05-28 22:10:14,450,26,25
5281959998_10150817692924999,"Is this the ""ultimate bubble signal""? The last time a sudden pop in $100 million-plus listings occurred was just before the housing crash.",A Worrisome Pileup of $100 Million Homes,link,http://nyti.ms/1WRWXJ8,2016-05-28 20:55:00,941,189,344
5281959998_10150817652784999,"No cheesesteaks required. (But we gave you the option, just in case.)",36 Hours in Philadelphia,link,http://nyti.ms/1Wso8ub,2016-05-28 19:25:00,867,131,271
5281959998_10150817906764999,"Ching-Ching Ni, editor-in-chief of our Chinese-language site, is in Seoul visiting with Hyeonseo Lee, a North Korean defector, author and speaker. Ms. Lee, who fled North Korea to China and then South Korea, is talking about what it was like to defect from North Korea and how her life is different now. She’ll also take your questions.",,video,https://www.facebook.com/nytimes/videos/10150817906764999/,2016-05-28 19:17:38,2800,1952,446
5281959998_10150817871469999,"This weekend, the Times is on the streets of Chicago covering the city’s struggle with violence. We’re currently talking with Chico Tillmon and Ulysses Floyd of CeaseFire, an anti-violence program developed in Chicago.

You can find all of our live coverage on Video From The New York Times",Video From The New York Times,video,https://www.facebook.com/nytvideo/videos/1718232738394241/,2016-05-28 18:18:52,344,25,0
5281959998_10150817665034999,She worried they had too much in common. So they moved in together for 4 weeks to see how well their relationship might hold up.,Putting Love to the Stress Test,link,http://nyti.ms/1Vm0o9Z,2016-05-28 17:55:00,1326,66,210
5281959998_10150817825899999,"She devoted her life to social justice, often telling people to “remember the past, don’t hate, don’t be a bystander.”","Hedy Epstein, Rights Activist and Holocaust Survivor, Dies at 91",link,http://nyti.ms/24dOBLh,2016-05-28 16:55:32,1687,70,430
5281959998_10150817834834999,,The New York Times - Science,video,https://www.facebook.com/nytimesscience/videos/1064386946974664/,2016-05-28 16:41:29,574,60,0
5281959998_10150817694264999,It looks like the kind of place where beauty goes to die. But it holds some of the most exquisite art ever made.,One of the World’s Greatest Art Collections Hides Behind This Fence,link,http://nyti.ms/1TLdkae,2016-05-28 16:25:01,435,41,198
5281959998_10150817015509999,"🍕🍕🍕

Get grilling with The New York Times Food: http://nyti.ms/1RqIaNt",Pizza on the Grill Recipe,link,http://cooking.nytimes.com/recipes/1014838-pizza-on-the-grill?smid=fb-nytimes&smtyp=cur,2016-05-28 15:55:01,348,41,106
5281959998_10150817803574999,"He was directly involved with a decision that led to 31 deaths in Iraq. He has pledged to visit all 31 grave sites. “These are the places where America’s war dead are best known and still mourned. Not just on Memorial Day, but every day.” Read on in The New York Times Opinion Section.",The Graves of the Marines I Lost,link,http://nyti.ms/1XFbM0U,2016-05-28 15:55:00,521,25,192
5281959998_10150817772384999,Democrats are worried that Hillary Clinton's campaign hasn't figured out how to combat Donald Trump.,Hillary Clinton Struggles to Find Footing in Unusual Race,link,http://nyti.ms/1UkNerr,2016-05-28 15:25:00,951,670,152
5281959998_10150817630774999,The YouTube pregnancy announcement has never been more popular.,"Lights, Camera, We’re Having a Baby!",link,http://nyti.ms/1WROcyW,2016-05-28 14:55:00,334,101,29
5281959998_10150817757339999,The good news is that it doesn’t matter. Read more from The New York Times Opinion Section.,Why You Will Marry the Wrong Person,link,http://nyti.ms/1NUXiIz,2016-05-28 14:25:00,13492,623,6257
5281959998_10150817754654999,The U.S. and Iran both want to defeat the Islamic State. But the U.S. believes Iran's role can make matters worse.,Iran-Led Push to Retake Falluja From ISIS Worries U.S.,link,http://nyti.ms/1NUWvr6,2016-05-28 14:10:32,187,92,47
5281959998_10150817729799999,Donald J. Trump's campaign has prompted critics to compare the nature of his appeal with the rise of fascist thinking.,Rise of Donald Trump Tracks Growing Debate Over Global Fascism,link,http://nyti.ms/1UbVJSM,2016-05-28 13:55:00,1217,218,304
5281959998_10150817626819999,"With his looks and his play, Steven Adams has made a name for himself in the NBA playoffs.","Steven Adams, the Thunder’s Paladin of the Paint",link,http://nyti.ms/1TGtU5G,2016-05-28 13:40:01,214,14,30
5281959998_10150817641809999,"Step by step, Venezuela has been shutting down.","Venezuela Drifts Into New Territory: Hunger, Blackouts and Government Shutdown",link,http://nyti.ms/20OfV1R,2016-05-28 13:25:00,725,184,981
5281959998_10150817628039999,Donald J. Trump's oil and gas proposals have run up against a major problem: the global economy.,A Challenge to Donald Trump’s Energy Claims: Economic Reality,link,http://nyti.ms/1TKTrA7,2016-05-28 12:55:00,443,89,99
